reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
84;2021-10-23;2614;4318;4136;1;0;0;5993604;5858988;293394;201;0;1;73.9;72.2;3.6;0.0;0.0;0.0
84;2021-10-24;229;466;324;0;0;0;5993833;5859454;293718;201;0;1;73.9;72.2;3.6;0.0;0.0;0.0
84;2021-10-25;2844;3986;10744;11;0;0;5996677;5863440;304462;212;0;1;73.9;72.3;3.8;0.0;0.0;0.0
84;2021-10-26;2539;3390;11938;5;0;0;5999216;5866830;316400;217;0;1;73.9;72.3;3.9;0.0;0.0;0.0
84;2021-10-27;3352;5272;14603;6;0;0;6002568;5872102;331003;223;0;1;74.0;72.4;4.1;0.0;0.0;0.0
84;2021-10-28;2450;3244;11183;3;0;0;6005018;5875346;342186;226;0;1;74.0;72.4;4.2;0.0;0.0;0.0
84;2021-10-29;3297;5150;14634;4;0;0;6008315;5880496;356820;230;0;1;74.1;72.5;4.4;0.0;0.0;0.0
84;2021-10-30;1819;3176;4926;0;0;0;6010134;5883672;361746;230;0;1;74.1;72.5;4.5;0.0;0.0;0.0
84;2021-10-31;171;350;298;0;0;0;6010305;5884022;362044;230;0;1;74.1;72.5;4.5;0.0;0.0;0.0
84;2021-11-01;874;523;417;1;0;0;6011179;5884545;362461;231;0;1;74.1;72.5;4.5;0.0;0.0;0.0
84;2021-11-02;2661;4034;12799;5;0;0;6013840;5888579;375260;236;0;1;74.1;72.6;4.6;0.0;0.0;0.0
84;2021-11-03;3300;4973;17140;11;0;0;6017140;5893552;392400;247;0;1;74.2;72.6;4.8;0.0;0.0;0.0
84;2021-11-04;2352;3324;14642;4;0;0;6019492;5896876;407042;251;0;1;74.2;72.7;5.0;0.0;0.0;0.0
84;2021-11-05;3422;4552;18504;6;0;0;6022914;5901428;425546;257;0;1;74.2;72.7;5.2;0.0;0.0;0.0
84;2021-11-06;2074;3006;6519;0;0;0;6024988;5904434;432065;257;0;1;74.3;72.8;5.3;0.0;0.0;0.0
84;2021-11-07;155;282;370;0;0;0;6025143;5904716;432435;257;0;1;74.3;72.8;5.3;0.0;0.0;0.0
84;2021-11-08;2160;3330;17569;8;0;0;6027303;5908046;450004;265;0;1;74.3;72.8;5.5;0.0;0.0;0.0
84;2021-11-09;2333;3342;20763;10;0;0;6029636;5911388;470767;275;0;1;74.3;72.9;5.8;0.0;0.0;0.0
84;2021-11-10;3552;4891;25572;12;0;0;6033188;5916279;496339;287;0;1;74.4;72.9;6.1;0.0;0.0;0.0
84;2021-11-11;454;551;1666;2;0;0;6033642;5916830;498005;289;0;1;74.4;72.9;6.1;0.0;0.0;0.0
84;2021-11-12;3070;4175;23775;10;0;0;6036712;5921005;521780;299;0;1;74.4;73.0;6.4;0.0;0.0;0.0
84;2021-11-13;2099;2536;9028;6;0;0;6038811;5923541;530808;305;0;1;74.4;73.0;6.5;0.0;0.0;0.0
84;2021-11-14;172;288;792;0;0;0;6038983;5923829;531600;305;0;1;74.4;73.0;6.6;0.0;0.0;0.0
84;2021-11-15;2117;2929;22254;6;0;0;6041100;5926758;553854;311;0;1;74.5;73.0;6.8;0.0;0.0;0.0
84;2021-11-16;2317;2793;26755;10;0;0;6043417;5929551;580609;321;0;1;74.5;73.1;7.2;0.0;0.0;0.0
84;2021-11-17;3580;4234;27664;10;0;0;6046997;5933785;608273;331;0;1;74.5;73.1;7.5;0.0;0.0;0.0
84;2021-11-18;2282;2698;24717;15;0;0;6049279;5936483;632990;346;0;1;74.6;73.2;7.8;0.0;0.0;0.0
84;2021-11-19;3468;4122;31332;19;0;0;6052747;5940605;664322;365;0;1;74.6;73.2;8.2;0.0;0.0;0.0
84;2021-11-20;2823;2794;11812;2;0;0;6055570;5943399;676134;367;0;1;74.6;73.3;8.3;0.0;0.0;0.0
84;2021-11-21;163;262;986;1;0;0;6055733;5943661;677120;368;0;1;74.6;73.3;8.3;0.0;0.0;0.0
84;2021-11-22;2461;1827;24735;16;0;0;6058194;5945488;701855;384;0;1;74.7;73.3;8.7;0.0;0.0;0.0
84;2021-11-23;2687;2339;29042;12;0;0;6060881;5947827;730897;396;0;1;74.7;73.3;9.0;0.0;0.0;0.0
84;2021-11-24;3629;3811;31048;14;0;0;6064510;5951638;761945;410;0;1;74.7;73.4;9.4;0.0;0.0;0.0
84;2021-11-25;2525;2310;32489;10;0;0;6067035;5953948;794434;420;0;1;74.8;73.4;9.8;0.0;0.0;0.0
84;2021-11-26;3562;3847;49063;19;0;0;6070597;5957795;843497;439;0;1;74.8;73.4;10.4;0.0;0.0;0.0
84;2021-11-27;2747;3010;25406;8;0;0;6073344;5960805;868903;447;0;1;74.9;73.5;10.7;0.0;0.0;0.0
84;2021-11-28;224;239;3603;6;0;0;6073568;5961044;872506;453;0;1;74.9;73.5;10.8;0.0;0.0;0.0
84;2021-11-29;2004;2344;43990;26;0;0;6075572;5963388;916496;479;0;1;74.9;73.5;11.3;0.0;0.0;0.0
84;2021-11-30;2424;2660;56567;27;0;0;6077996;5966048;973063;506;0;1;74.9;73.5;12.0;0.0;0.0;0.0
84;2021-12-01;2790;3300;57517;37;0;0;6080786;5969348;1030580;543;0;1;74.9;73.6;12.7;0.0;0.0;0.0
84;2021-12-02;2190;1941;63940;28;0;0;6082976;5971289;1094520;571;0;1;75.0;73.6;13.5;0.0;0.0;0.0
84;2021-12-03;2618;3424;73446;45;0;0;6085594;5974713;1167966;616;0;1;75.0;73.6;14.4;0.0;0.0;0.0
84;2021-12-04;1742;2571;38367;18;0;0;6087336;5977284;1206333;634;0;1;75.0;73.7;14.9;0.0;0.0;0.0
84;2021-12-05;308;321;10576;6;0;0;6087644;5977605;1216909;640;0;1;75.0;73.7;15.0;0.0;0.0;0.0
84;2021-12-06;2732;2558;63072;24;0;0;6090376;5980163;1279981;664;0;1;75.1;73.7;15.8;0.0;0.0;0.0
84;2021-12-07;2404;2683;78219;30;0;0;6092780;5982846;1358200;694;0;1;75.1;73.7;16.7;0.0;0.0;0.0
84;2021-12-08;2637;3681;70464;23;0;0;6095417;5986527;1428664;717;0;1;75.1;73.8;17.6;0.0;0.0;0.0
84;2021-12-09;2356;2662;79846;41;0;0;6097773;5989189;1508510;758;0;1;75.2;73.8;18.6;0.0;0.0;0.0
84;2021-12-10;2835;3662;89663;41;0;0;6100608;5992851;1598173;799;0;1;75.2;73.9;19.7;0.0;0.0;0.0
84;2021-12-11;1882;2884;48955;28;0;0;6102490;5995735;1647128;827;0;1;75.2;73.9;20.3;0.0;0.0;0.0
84;2021-12-12;382;440;14473;12;0;0;6102872;5996175;1661601;839;0;1;75.2;73.9;20.5;0.0;0.0;0.0
84;2021-12-13;2261;3047;81576;44;0;0;6105133;5999222;1743177;883;0;1;75.2;73.9;21.5;0.0;0.0;0.0
84;2021-12-14;3010;3422;102830;174;0;0;6108143;6002644;1846007;1057;0;1;75.3;74.0;22.8;0.0;0.0;0.0
84;2021-12-15;2834;4052;92084;53;0;0;6110977;6006696;1938091;1110;0;1;75.3;74.0;23.9;0.0;0.0;0.0
84;2021-12-16;2844;3311;101880;39;0;0;6113821;6010007;2039971;1149;0;1;75.4;74.1;25.1;0.0;0.0;0.0
84;2021-12-17;3254;4252;106240;43;0;0;6117075;6014259;2146211;1192;0;1;75.4;74.1;26.5;0.0;0.0;0.0
84;2021-12-18;2525;2990;59419;14;0;0;6119600;6017249;2205630;1206;0;1;75.4;74.2;27.2;0.0;0.0;0.0
84;2021-12-19;1149;666;23433;13;0;0;6120749;6017915;2229063;1219;0;1;75.4;74.2;27.5;0.0;0.0;0.0
84;2021-12-20;3356;3507;83015;48;0;0;6124105;6021422;2312078;1267;0;1;75.5;74.2;28.5;0.0;0.0;0.0
84;2021-12-21;4279;3644;90656;50;0;0;6128384;6025066;2402734;1317;0;1;75.5;74.3;29.6;0.0;0.0;0.0
84;2021-12-22;4095;3422;75641;40;0;0;6132479;6028488;2478375;1357;0;1;75.6;74.3;30.5;0.0;0.0;0.0
84;2021-12-23;3429;2743;58498;47;0;0;6135908;6031231;2536873;1404;0;1;75.6;74.3;31.3;0.0;0.0;0.0
84;2021-12-24;1203;1001;16934;18;0;0;6137111;6032232;2553807;1422;0;1;75.6;74.3;31.5;0.0;0.0;0.0
84;2021-12-25;71;177;1208;13;0;0;6137182;6032409;2555015;1435;0;1;75.6;74.3;31.5;0.0;0.0;0.0
84;2021-12-26;354;343;5961;9;0;0;6137536;6032752;2560976;1444;0;1;75.6;74.4;31.6;0.0;0.0;0.0
84;2021-12-27;3077;3186;59670;44;0;0;6140613;6035938;2620646;1488;0;1;75.7;74.4;32.3;0.0;0.0;0.0
84;2021-12-28;4049;3396;72474;103;0;0;6144662;6039334;2693120;1591;0;1;75.7;74.4;33.2;0.0;0.0;0.0
84;2021-12-29;3594;2533;63738;145;0;1;6148256;6041867;2756858;1736;0;2;75.8;74.5;34.0;0.0;0.0;0.0
84;2021-12-30;3499;2649;54749;167;0;0;6151755;6044516;2811607;1903;0;2;75.8;74.5;34.7;0.0;0.0;0.0
84;2021-12-31;1311;1042;16982;68;0;0;6153066;6045558;2828589;1971;0;2;75.8;74.5;34.9;0.0;0.0;0.0
84;2022-01-01;171;208;1249;15;0;0;6153237;6045766;2829838;1986;0;2;75.5;74.2;34.7;0.0;0.0;0.0
84;2022-01-02;488;350;6860;22;0;0;6153725;6046116;2836698;2008;0;2;75.5;74.2;34.8;0.0;0.0;0.0
84;2022-01-03;3977;3704;61279;274;0;0;6157702;6049820;2897977;2282;0;2;75.5;74.2;35.5;0.0;0.0;0.0
84;2022-01-04;4421;4126;82556;344;0;0;6162123;6053946;2980533;2626;0;2;75.6;74.3;36.6;0.0;0.0;0.0
84;2022-01-05;6745;4443;73123;359;0;0;6168868;6058389;3053656;2985;0;2;75.7;74.3;37.5;0.0;0.0;0.0
84;2022-01-06;4410;3905;83936;409;0;0;6173278;6062294;3137592;3394;0;2;75.7;74.4;38.5;0.0;0.0;0.0
84;2022-01-07;5311;4614;88708;449;0;1;6178589;6066908;3226300;3843;0;3;75.8;74.4;39.6;0.0;0.0;0.0
84;2022-01-08;4617;3070;47158;230;0;0;6183206;6069978;3273458;4073;0;3;75.8;74.4;40.1;0.0;0.0;0.0
84;2022-01-09;1969;1217;15279;63;0;0;6185175;6071195;3288737;4136;0;3;75.9;74.5;40.3;0.1;0.0;0.0
84;2022-01-10;3856;4269;61513;352;0;0;6189031;6075464;3350250;4488;0;3;75.9;74.5;41.1;0.1;0.0;0.0
84;2022-01-11;4361;4345;74579;552;0;0;6193392;6079809;3424829;5040;0;3;76.0;74.6;42.0;0.1;0.0;0.0
84;2022-01-12;5992;4979;58366;404;0;1;6199384;6084788;3483195;5444;0;4;76.0;74.6;42.7;0.1;0.0;0.0
84;2022-01-13;3706;4021;63714;542;0;0;6203090;6088809;3546909;5986;0;4;76.1;74.7;43.5;0.1;0.0;0.0
84;2022-01-14;4720;4484;73873;619;0;0;6207810;6093293;3620782;6605;0;4;76.1;74.7;44.4;0.1;0.0;0.0
84;2022-01-15;3681;2864;41297;267;0;0;6211491;6096157;3662079;6872;0;4;76.2;74.8;44.9;0.1;0.0;0.0
84;2022-01-16;1225;967;14072;71;0;0;6212716;6097124;3676151;6943;0;4;76.2;74.8;45.1;0.1;0.0;0.0
84;2022-01-17;2656;2698;41670;396;0;0;6215372;6099822;3717821;7339;0;4;76.2;74.8;45.6;0.1;0.0;0.0
84;2022-01-18;2847;3210;46307;611;0;0;6218219;6103032;3764128;7950;0;4;76.3;74.9;46.2;0.1;0.0;0.0
84;2022-01-19;4097;4068;37589;421;0;0;6222316;6107100;3801717;8371;0;4;76.3;74.9;46.6;0.1;0.0;0.0
84;2022-01-20;2182;2844;39066;600;0;1;6224498;6109944;3840783;8971;0;5;76.3;74.9;47.1;0.1;0.0;0.0
84;2022-01-21;2908;3446;46290;625;0;2;6227406;6113390;3887073;9596;0;7;76.4;75.0;47.7;0.1;0.0;0.0
84;2022-01-22;2484;2617;25333;224;0;0;6229890;6116007;3912406;9820;0;7;76.4;75.0;48.0;0.1;0.0;0.0
84;2022-01-23;528;690;5665;51;0;0;6230418;6116697;3918071;9871;0;7;76.4;75.0;48.1;0.1;0.0;0.0
84;2022-01-24;1647;2583;28281;437;0;0;6232065;6119280;3946352;10308;0;7;76.4;75.1;48.4;0.1;0.0;0.0
84;2022-01-25;1881;2855;31977;568;0;0;6233946;6122135;3978329;10876;0;7;76.5;75.1;48.8;0.1;0.0;0.0
84;2022-01-26;2664;4240;27155;442;0;0;6236610;6126375;4005484;11318;0;7;76.5;75.1;49.1;0.1;0.0;0.0
84;2022-01-27;1544;2508;26487;596;0;0;6238154;6128883;4031971;11914;0;7;76.5;75.2;49.5;0.1;0.0;0.0
84;2022-01-28;2155;4682;37871;784;0;1;6240309;6133565;4069842;12698;0;8;76.5;75.2;49.9;0.2;0.0;0.0
84;2022-01-29;1432;3066;21173;213;0;0;6241741;6136631;4091015;12911;0;8;76.6;75.3;50.2;0.2;0.0;0.0
84;2022-01-30;355;827;5982;68;0;0;6242096;6137458;4096997;12979;0;8;76.6;75.3;50.2;0.2;0.0;0.0
84;2022-01-31;1032;2703;19687;452;0;0;6243128;6140161;4116684;13431;0;8;76.6;75.3;50.5;0.2;0.0;0.0
84;2022-02-01;1014;2434;24126;723;0;1;6244142;6142595;4140810;14154;0;9;76.6;75.3;50.8;0.2;0.0;0.0
84;2022-02-02;1916;4715;22474;613;0;1;6246058;6147310;4163284;14767;0;10;76.6;75.4;51.1;0.2;0.0;0.0
84;2022-02-03;1082;2642;22418;722;0;1;6247140;6149952;4185702;15489;0;11;76.6;75.4;51.3;0.2;0.0;0.0
84;2022-02-04;1473;4121;32784;889;0;2;6248613;6154073;4218486;16378;0;13;76.6;75.5;51.7;0.2;0.0;0.0
84;2022-02-05;1044;2757;18222;276;0;0;6249657;6156830;4236708;16654;0;13;76.7;75.5;52.0;0.2;0.0;0.0
84;2022-02-06;178;615;3299;62;0;0;6249835;6157445;4240007;16716;0;13;76.7;75.5;52.0;0.2;0.0;0.0
84;2022-02-07;803;2317;22045;612;0;0;6250638;6159762;4262052;17328;0;13;76.7;75.5;52.3;0.2;0.0;0.0
84;2022-02-08;896;2095;23924;813;0;1;6251534;6161857;4285976;18141;0;14;76.7;75.6;52.6;0.2;0.0;0.0
84;2022-02-09;1295;3578;24171;601;0;0;6252829;6165435;4310147;18742;0;14;76.7;75.6;52.9;0.2;0.0;0.0
84;2022-02-10;765;1885;22059;759;0;1;6253594;6167320;4332206;19501;0;15;76.7;75.6;53.1;0.2;0.0;0.0
84;2022-02-11;1062;2756;31815;890;0;0;6254656;6170076;4364021;20391;0;15;76.7;75.7;53.5;0.3;0.0;0.0
84;2022-02-12;701;2105;16213;250;0;0;6255357;6172181;4380234;20641;0;15;76.7;75.7;53.7;0.3;0.0;0.0
84;2022-02-13;161;449;3314;47;0;0;6255518;6172630;4383548;20688;0;15;76.7;75.7;53.8;0.3;0.0;0.0
84;2022-02-14;619;1356;20109;475;0;0;6256137;6173986;4403657;21163;0;15;76.7;75.7;54.0;0.3;0.0;0.0
84;2022-02-15;580;1496;18947;632;0;0;6256717;6175482;4422604;21795;0;15;76.7;75.7;54.2;0.3;0.0;0.0
84;2022-02-16;714;2096;16265;580;0;0;6257431;6177578;4438869;22375;0;15;76.7;75.8;54.4;0.3;0.0;0.0
84;2022-02-17;469;1200;10907;533;0;1;6257900;6178778;4449776;22908;0;16;76.8;75.8;54.6;0.3;0.0;0.0
84;2022-02-18;545;1748;14677;712;0;0;6258445;6180526;4464453;23620;0;16;76.8;75.8;54.8;0.3;0.0;0.0
84;2022-02-19;359;1181;7095;221;0;0;6258804;6181707;4471548;23841;0;16;76.8;75.8;54.8;0.3;0.0;0.0
84;2022-02-20;99;325;2075;58;0;1;6258903;6182032;4473623;23899;0;17;76.8;75.8;54.9;0.3;0.0;0.0
84;2022-02-21;366;932;7820;430;0;1;6259269;6182964;4481443;24329;0;18;76.8;75.8;55.0;0.3;0.0;0.0
84;2022-02-22;374;1023;7104;506;0;0;6259643;6183987;4488547;24835;0;18;76.8;75.8;55.1;0.3;0.0;0.0
84;2022-02-23;556;1572;7739;415;0;0;6260199;6185559;4496286;25250;0;18;76.8;75.9;55.1;0.3;0.0;0.0
84;2022-02-24;316;840;5689;460;0;1;6260515;6186399;4501975;25710;0;19;76.8;75.9;55.2;0.3;0.0;0.0
84;2022-02-25;435;1291;8250;580;0;0;6260950;6187690;4510225;26290;0;19;76.8;75.9;55.3;0.3;0.0;0.0
84;2022-02-26;268;907;4158;207;0;0;6261218;6188597;4514383;26497;0;19;76.8;75.9;55.4;0.3;0.0;0.0
84;2022-02-27;53;134;734;31;0;0;6261271;6188731;4515117;26528;0;19;76.8;75.9;55.4;0.3;0.0;0.0
84;2022-02-28;261;795;4747;434;0;0;6261532;6189526;4519864;26962;0;19;76.8;75.9;55.4;0.3;0.0;0.0
84;2022-03-01;313;781;4767;599;0;2;6261845;6190307;4524631;27561;0;21;76.8;75.9;55.5;0.3;0.0;0.0
84;2022-03-02;517;1231;5076;508;0;0;6262362;6191538;4529707;28069;0;21;76.8;75.9;55.6;0.3;0.0;0.0
84;2022-03-03;226;585;3099;467;0;0;6262588;6192123;4532806;28536;0;21;76.8;75.9;55.6;0.3;0.0;0.0
84;2022-03-04;268;857;4306;652;0;1;6262856;6192980;4537112;29188;0;22;76.8;76.0;55.6;0.4;0.0;0.0
84;2022-03-05;257;604;2203;228;0;0;6263113;6193584;4539315;29416;0;22;76.8;76.0;55.7;0.4;0.0;0.0
84;2022-03-06;28;83;273;27;0;0;6263141;6193667;4539588;29443;0;22;76.8;76.0;55.7;0.4;0.0;0.0
84;2022-03-07;188;348;1828;293;0;0;6263329;6194015;4541416;29736;0;22;76.8;76.0;55.7;0.4;0.0;0.0
84;2022-03-08;159;348;1634;355;0;0;6263488;6194363;4543050;30091;0;22;76.8;76.0;55.7;0.4;0.0;0.0
84;2022-03-09;344;771;2114;463;0;1;6263832;6195134;4545164;30554;0;23;76.8;76.0;55.7;0.4;0.0;0.0
84;2022-03-10;141;337;1497;315;0;0;6263973;6195471;4546661;30869;0;23;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-11;233;494;2294;544;0;0;6264206;6195965;4548955;31413;0;23;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-12;214;439;1374;198;0;0;6264420;6196404;4550329;31611;0;23;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-13;22;34;154;47;0;0;6264442;6196438;4550483;31658;0;23;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-14;131;289;1489;865;0;1;6264573;6196727;4551972;32523;0;24;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-15;159;377;1426;1191;0;0;6264732;6197104;4553398;33714;0;24;76.8;76.0;55.8;0.4;0.0;0.0
84;2022-03-16;297;583;1877;1845;0;0;6265029;6197687;4555275;35559;0;24;76.8;76.0;55.9;0.4;0.0;0.0
84;2022-03-17;114;202;1187;1467;0;0;6265143;6197889;4556462;37026;0;24;76.8;76.0;55.9;0.5;0.0;0.0
84;2022-03-18;202;375;2045;2688;0;1;6265345;6198264;4558507;39714;0;25;76.8;76.0;55.9;0.5;0.0;0.0
84;2022-03-19;240;419;1186;926;0;0;6265585;6198683;4559693;40640;0;25;76.8;76.0;55.9;0.5;0.0;0.0
84;2022-03-20;22;33;150;84;0;0;6265607;6198716;4559843;40724;0;25;76.8;76.0;55.9;0.5;0.0;0.0
84;2022-03-21;126;201;1359;2132;0;1;6265733;6198917;4561202;42856;0;26;76.8;76.0;55.9;0.5;0.0;0.0
84;2022-03-22;127;213;1324;2680;0;0;6265860;6199130;4562526;45536;0;26;76.9;76.0;56.0;0.6;0.0;0.0
84;2022-03-23;244;522;1819;3094;0;5;6266104;6199652;4564345;48630;0;31;76.9;76.0;56.0;0.6;0.0;0.0
84;2022-03-24;149;159;1031;2121;0;2;6266253;6199811;4565376;50751;0;33;76.9;76.0;56.0;0.6;0.0;0.0
84;2022-03-25;199;349;2009;3713;0;4;6266452;6200160;4567385;54464;0;37;76.9;76.0;56.0;0.7;0.0;0.0
84;2022-03-26;229;381;1023;1187;0;1;6266681;6200541;4568408;55651;0;38;76.9;76.1;56.0;0.7;0.0;0.0
84;2022-03-27;15;20;109;100;0;0;6266696;6200561;4568517;55751;0;38;76.9;76.1;56.0;0.7;0.0;0.0
84;2022-03-28;136;229;1202;2660;0;2;6266832;6200790;4569719;58411;0;40;76.9;76.1;56.0;0.7;0.0;0.0
84;2022-03-29;116;168;1184;3267;0;3;6266948;6200958;4570903;61678;0;43;76.9;76.1;56.1;0.8;0.0;0.0
84;2022-03-30;316;494;1729;3587;0;3;6267264;6201452;4572632;65265;0;46;76.9;76.1;56.1;0.8;0.0;0.0
84;2022-03-31;146;230;1318;2980;0;4;6267410;6201682;4573950;68245;0;50;76.9;76.1;56.1;0.8;0.0;0.0
84;2022-04-01;304;329;2272;3762;0;5;6267714;6202011;4576222;72007;0;55;76.9;76.1;56.1;0.9;0.0;0.0
84;2022-04-02;188;238;874;854;0;3;6267902;6202249;4577096;72861;0;58;76.9;76.1;56.1;0.9;0.0;0.0
84;2022-04-03;18;38;128;77;0;0;6267920;6202287;4577224;72938;0;58;76.9;76.1;56.1;0.9;0.0;0.0
84;2022-04-04;320;215;1323;2546;0;7;6268240;6202502;4578547;75484;0;65;76.9;76.1;56.2;0.9;0.0;0.0
84;2022-04-05;203;179;1538;4270;0;6;6268443;6202681;4580085;79754;0;71;76.9;76.1;56.2;1.0;0.0;0.0
84;2022-04-06;223;291;1475;3373;0;5;6268666;6202972;4581560;83127;0;76;76.9;76.1;56.2;1.0;0.0;0.0
84;2022-04-07;169;155;1357;3708;0;5;6268835;6203127;4582917;86835;0;81;76.9;76.1;56.2;1.1;0.0;0.0
84;2022-04-08;212;273;2091;5453;0;9;6269047;6203400;4585008;92288;0;90;76.9;76.1;56.2;1.1;0.0;0.0
84;2022-04-09;139;182;899;1272;0;4;6269186;6203582;4585907;93560;0;94;76.9;76.1;56.2;1.1;0.0;0.0
84;2022-04-10;15;28;124;137;0;0;6269201;6203610;4586031;93697;0;94;76.9;76.1;56.2;1.1;0.0;0.0
84;2022-04-11;125;160;1435;3859;0;16;6269326;6203770;4587466;97556;0;110;76.9;76.1;56.3;1.2;0.0;0.0
84;2022-04-12;148;181;1513;6040;0;18;6269474;6203951;4588979;103596;0;128;76.9;76.1;56.3;1.3;0.0;0.0
84;2022-04-13;201;276;1432;4635;0;5;6269675;6204227;4590411;108231;0;133;76.9;76.1;56.3;1.3;0.0;0.0
84;2022-04-14;137;158;1497;5033;0;13;6269812;6204385;4591908;113264;0;146;76.9;76.1;56.3;1.4;0.0;0.0
84;2022-04-15;238;240;1929;4977;0;14;6270050;6204625;4593837;118241;0;160;76.9;76.1;56.3;1.5;0.0;0.0
84;2022-04-16;152;167;702;864;0;5;6270202;6204792;4594539;119105;0;165;76.9;76.1;56.4;1.5;0.0;0.0
84;2022-04-17;7;10;54;76;0;1;6270209;6204802;4594593;119181;0;166;76.9;76.1;56.4;1.5;0.0;0.0
84;2022-04-18;17;22;253;123;0;2;6270226;6204824;4594846;119304;0;168;76.9;76.1;56.4;1.5;0.0;0.0
84;2022-04-19;130;155;1378;3676;0;13;6270356;6204979;4596224;122980;0;181;76.9;76.1;56.4;1.5;0.0;0.0
84;2022-04-20;152;245;1504;3653;0;14;6270508;6205224;4597728;126633;0;195;76.9;76.1;56.4;1.6;0.0;0.0
84;2022-04-21;118;131;1386;3852;0;18;6270626;6205355;4599114;130485;0;213;76.9;76.1;56.4;1.6;0.0;0.0
84;2022-04-22;181;240;1911;4617;0;11;6270807;6205595;4601025;135102;0;224;76.9;76.1;56.4;1.7;0.0;0.0
84;2022-04-23;124;179;742;1071;0;4;6270931;6205774;4601767;136173;0;228;76.9;76.1;56.4;1.7;0.0;0.0
84;2022-04-24;15;21;105;109;0;0;6270946;6205795;4601872;136282;0;228;76.9;76.1;56.4;1.7;0.0;0.0
84;2022-04-25;141;200;1137;2431;0;10;6271087;6205995;4603009;138713;0;238;76.9;76.1;56.5;1.7;0.0;0.0
84;2022-04-26;172;198;1433;4192;0;16;6271259;6206193;4604442;142905;0;254;76.9;76.1;56.5;1.8;0.0;0.0
84;2022-04-27;170;200;1202;3468;0;13;6271429;6206393;4605644;146373;0;267;76.9;76.1;56.5;1.8;0.0;0.0
84;2022-04-28;118;145;1263;3833;0;10;6271547;6206538;4606907;150206;0;277;76.9;76.1;56.5;1.8;0.0;0.0
84;2022-04-29;168;367;1626;4010;0;12;6271715;6206905;4608533;154216;0;289;76.9;76.1;56.5;1.9;0.0;0.0
84;2022-04-30;115;321;657;917;0;3;6271830;6207226;4609190;155133;0;292;76.9;76.1;56.5;1.9;0.0;0.0
84;2022-05-01;19;18;72;77;0;0;6271849;6207244;4609262;155210;0;292;76.9;76.1;56.5;1.9;0.0;0.0
84;2022-05-02;185;181;1233;2450;0;8;6272034;6207425;4610495;157660;0;300;76.9;76.1;56.5;1.9;0.0;0.0
84;2022-05-03;158;184;1481;4720;0;25;6272192;6207609;4611976;162380;0;325;76.9;76.1;56.6;2.0;0.0;0.0
84;2022-05-04;210;277;1454;3355;0;8;6272402;6207886;4613430;165735;0;333;76.9;76.1;56.6;2.0;0.0;0.0
84;2022-05-05;147;190;1430;4418;0;18;6272549;6208076;4614860;170153;0;351;76.9;76.1;56.6;2.1;0.0;0.0
84;2022-05-06;220;267;1738;4485;0;9;6272769;6208343;4616598;174638;0;360;76.9;76.1;56.6;2.1;0.0;0.0
84;2022-05-07;117;150;665;964;0;3;6272886;6208493;4617263;175602;0;363;76.9;76.1;56.6;2.2;0.0;0.0
84;2022-05-08;15;13;58;42;0;0;6272901;6208506;4617321;175644;0;363;76.9;76.1;56.6;2.2;0.0;0.0
84;2022-05-09;133;127;1109;2904;0;18;6273034;6208633;4618430;178548;0;381;76.9;76.1;56.6;2.2;0.0;0.0
84;2022-05-10;169;186;1358;4769;0;21;6273203;6208819;4619788;183317;0;402;76.9;76.2;56.7;2.2;0.0;0.0
84;2022-05-11;218;219;1123;3343;0;13;6273421;6209038;4620911;186660;0;415;76.9;76.2;56.7;2.3;0.0;0.0
84;2022-05-12;123;126;1197;4482;0;23;6273544;6209164;4622108;191142;0;438;76.9;76.2;56.7;2.3;0.0;0.0
84;2022-05-13;223;208;1471;4331;0;21;6273767;6209372;4623579;195473;0;459;76.9;76.2;56.7;2.4;0.0;0.0
84;2022-05-14;111;113;573;925;0;4;6273878;6209485;4624152;196398;0;463;76.9;76.2;56.7;2.4;0.0;0.0
84;2022-05-15;11;10;68;64;0;0;6273889;6209495;4624220;196462;0;463;76.9;76.2;56.7;2.4;0.0;0.0
84;2022-05-16;108;114;940;2707;0;15;6273997;6209609;4625160;199169;0;478;77.0;76.2;56.7;2.4;0.0;0.0
84;2022-05-17;135;136;1155;4437;0;21;6274132;6209745;4626315;203606;0;499;77.0;76.2;56.7;2.5;0.0;0.0
84;2022-05-18;103;132;932;3203;0;8;6274235;6209877;4627247;206809;0;507;77.0;76.2;56.8;2.5;0.0;0.0
84;2022-05-19;98;126;1183;4082;0;19;6274333;6210003;4628430;210891;0;526;77.0;76.2;56.8;2.6;0.0;0.0
84;2022-05-20;111;181;1446;4653;0;26;6274444;6210184;4629876;215544;0;552;77.0;76.2;56.8;2.6;0.0;0.0
84;2022-05-21;82;109;519;907;0;3;6274526;6210293;4630395;216451;0;555;77.0;76.2;56.8;2.7;0.0;0.0
